Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-18 21:04,76.55,80.45,278.7,99,100
2025-04-18 21:19,72.05,90.63,363.92,101,97
2025-04-18 21:34,84.55,65.71,368.36,97,104
2025-04-18 21:49,72.99,82.24,311.58,100,99
2025-04-18 22:04,67.77,69.96,290.42,100,100
2025-04-18 22:19,69.76,89.65,346.61,101,97
2025-04-18 22:34,66.59,75.56,272.51,100,98
2025-04-18 22:49,74.74,68.01,313.76,98,101
2025-04-18 23:04,60.53,79.64,354.43,102,97
2025-04-18 23:19,72.1,98.49,299.24,102,96
2025-04-18 23:34,83.76,86.93,371.42,99,100
2025-04-18 23:49,81.77,99.82,326.58,100,98
2025-04-19 00:04,77.51,69.49,296.49,98,102
2025-04-19 00:19,66.36,78.39,290.83,101,98
2025-04-19 00:34,63.44,86.28,293.65,102,96
2025-04-19 00:49,84.31,92.46,294.7,99,99
2025-04-19 01:04,86.38,90.73,293.95,99,100
2025-04-19 01:19,60.93,62.11,313.64,100,99
2025-04-19 01:34,85.42,82.52,295.57,98,101
2025-04-19 01:49,87.14,91.06,271.65,99,100
2025-04-19 02:04,68.71,79.01,352.74,100,98
2025-04-19 02:19,83.71,90.63,302.96,99,100
2025-04-19 02:34,61.39,91.4,379.16,103,95
2025-04-19 02:49,87.23,74.79,277.6,97,103
2025-04-19 03:04,84.07,93.35,364.26,99,99
2025-04-19 03:19,62.3,91.04,328.77,103,95
2025-04-19 03:34,66.84,62.13,269.17,99,101
2025-04-19 03:49,72.66,92.56,252.09,101,97
2025-04-19 04:04,66.86,69.17,324.89,100,99
2025-04-19 04:19,78.03,79.95,320.64,99,100
2025-04-19 04:34,61.15,75.52,358.66,101,97
2025-04-19 04:49,76.23,65.35,288.88,98,102
2025-04-19 05:04,82.02,99.04,386.33,100,98
2025-04-19 05:19,71.69,68.6,317.59,99,101
2025-04-19 05:34,61.02,96.45,336.71,103,94
2025-04-19 05:49,66.0,96.41,306.39,102,95
2025-04-19 06:04,71.17,82.55,314.22,100,98
2025-04-19 06:19,63.16,92.95,253.36,103,95
2025-04-19 06:34,77.78,96.53,268.64,101,98
2025-04-19 06:49,70.7,74.24,373.6,100,100
2025-04-19 07:04,61.05,76.62,355.03,101,97
2025-04-19 07:19,84.1,98.26,321.36,100,99
2025-04-19 07:34,81.12,69.45,312.39,98,102
2025-04-19 07:49,70.4,68.14,257.7,99,100
2025-04-19 08:04,78.88,61.38,322.33,97,103
2025-04-19 08:19,79.09,87.48,352.36,100,99
2025-04-19 08:34,64.05,95.15,284.58,103,95
2025-04-19 08:49,71.26,62.18,323.48,98,101
2025-04-19 09:04,80.43,94.94,294.01,100,98
2025-04-19 09:19,84.62,81.68,373.74,98,101
2025-04-19 09:34,82.48,68.07,333.21,97,103
2025-04-19 09:49,66.58,88.69,380.43,102,97
2025-04-19 10:04,89.71,77.19,294.3,97,103
2025-04-19 10:19,70.71,63.03,282.54,98,101
2025-04-19 10:34,68.83,87.29,332.15,101,97
2025-04-19 10:49,81.14,96.51,311.41,100,98
2025-04-19 11:04,80.32,72.08,291.02,98,102
2025-04-19 11:19,78.1,74.33,273.96,98,101
2025-04-19 11:34,88.84,86.02,313.45,98,101
2025-04-19 11:49,75.33,99.47,264.66,101,97
2025-04-19 12:04,80.65,79.44,352.66,99,101
2025-04-19 12:19,68.84,99.14,311.96,102,95
2025-04-19 12:34,75.54,61.5,283.85,98,102
2025-04-19 12:49,84.7,96.29,386.77,100,99
2025-04-19 13:04,68.43,70.01,295.69,99,100
2025-04-19 13:19,83.45,93.69,360.77,100,99
2025-04-19 13:34,61.58,66.89,281.74,100,99
2025-04-19 13:49,63.81,74.46,322.95,101,98
2025-04-19 14:04,73.31,78.88,259.17,100,99
2025-04-19 14:19,68.81,88.31,389.51,101,97
2025-04-19 14:34,69.25,69.77,360.15,99,100
2025-04-19 14:49,79.79,78.26,338.58,99,101
2025-04-19 15:04,69.33,85.11,327.68,101,98
2025-04-19 15:19,65.89,85.56,267.88,101,97
2025-04-19 15:34,71.14,73.52,271.98,99,100
2025-04-19 15:49,74.39,73.97,360.71,99,100
2025-04-19 16:04,89.61,63.71,317.43,96,105
2025-04-19 16:19,71.03,81.22,318.94,100,99
2025-04-19 16:34,85.29,75.39,377.43,97,102
2025-04-19 16:49,60.09,97.65,356.75,104,94
2025-04-19 17:04,62.63,84.8,370.91,102,96
2025-04-19 17:19,81.72,85.33,378.25,99,100
2025-04-19 17:34,72.9,96.25,292.23,101,97
2025-04-19 17:49,68.62,98.28,311.58,102,95
2025-04-19 18:04,84.35,64.21,382.65,97,104
2025-04-19 18:19,84.38,93.77,266.11,99,99
2025-04-19 18:34,64.47,84.77,303.45,102,97
2025-04-19 18:49,60.54,93.37,372.17,103,95
2025-04-19 19:04,88.19,80.61,367.66,98,102
2025-04-19 19:19,65.72,74.21,258.39,100,99
2025-04-19 19:34,77.42,63.26,314.96,97,102
2025-04-19 19:49,85.09,87.6,383.7,99,100
2025-04-19 20:04,77.0,91.06,310.12,100,98
2025-04-19 20:19,77.22,79.4,268.8,99,100
2025-04-19 20:34,86.91,68.07,363.99,97,104
2025-04-19 20:49,81.84,63.55,388.57,97,103
2025-04-19 21:04,83.55,65.4,303.46,97,103
2025-04-19 21:19,89.54,79.16,349.73,97,103
2025-04-19 21:34,60.54,75.29,310.09,101,97
2025-04-19 21:49,64.71,85.39,383.84,102,97
2025-04-19 22:04,65.1,70.86,342.27,100,99
2025-04-19 22:19,77.1,76.91,373.88,99,100
2025-04-19 22:34,79.63,67.02,275.12,98,102
2025-04-19 22:49,62.73,77.64,268.8,101,97
2025-04-19 23:04,60.82,61.15,254.0,100,99
2025-04-19 23:19,68.78,91.63,309.85,102,97
2025-04-19 23:34,84.91,94.52,327.51,99,99
2025-04-19 23:49,66.59,95.59,276.34,102,95
2025-04-20 00:04,82.26,82.14,316.25,99,101
2025-04-20 00:19,80.79,79.11,382.68,99,101
2025-04-20 00:34,66.94,68.56,385.49,100,100
