Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-18 21:04,81.49,79.27,272.58,98,101
2025-04-18 21:19,89.68,89.45,263.59,98,101
2025-04-18 21:34,89.16,88.85,353.41,98,101
2025-04-18 21:49,72.92,77.91,320.19,100,99
2025-04-18 22:04,63.85,78.89,372.73,101,97
2025-04-18 22:19,87.35,68.43,332.18,96,104
2025-04-18 22:34,65.71,68.3,311.33,100,99
2025-04-18 22:49,69.15,76.34,308.17,100,99
2025-04-18 23:04,64.04,66.12,303.92,100,99
2025-04-18 23:19,89.1,77.66,328.56,97,103
2025-04-18 23:34,61.58,87.46,380.19,102,96
2025-04-18 23:49,63.95,84.04,293.58,102,97
2025-04-19 00:04,83.24,60.56,328.47,96,104
2025-04-19 00:19,82.85,91.49,357.8,99,99
2025-04-19 00:34,66.92,98.92,261.56,103,95
2025-04-19 00:49,78.31,92.69,386.82,100,98
2025-04-19 01:04,87.36,88.57,291.26,99,101
2025-04-19 01:19,78.46,80.3,284.6,99,100
2025-04-19 01:34,65.96,68.76,361.32,100,99
2025-04-19 01:49,70.68,73.59,269.26,100,100
2025-04-19 02:04,61.72,73.81,339.22,101,98
2025-04-19 02:19,60.69,86.67,377.85,102,96
2025-04-19 02:34,76.4,99.64,270.06,101,97
2025-04-19 02:49,68.06,69.96,325.34,100,100
2025-04-19 03:04,64.71,68.58,338.64,100,99
2025-04-19 03:19,68.65,74.04,352.76,100,99
2025-04-19 03:34,75.71,65.72,303.35,98,102
2025-04-19 03:49,78.61,71.27,292.58,98,102
2025-04-19 04:04,81.83,92.11,365.17,100,99
2025-04-19 04:19,86.95,91.12,293.53,99,100
2025-04-19 04:34,64.18,96.07,289.14,103,95
2025-04-19 04:49,76.72,68.84,269.09,98,102
2025-04-19 05:04,78.51,78.5,383.51,99,100
2025-04-19 05:19,73.84,91.3,362.71,101,98
2025-04-19 05:34,65.41,64.06,385.17,99,100
2025-04-19 05:49,77.29,99.74,348.88,101,97
2025-04-19 06:04,84.17,78.56,387.3,98,102
2025-04-19 06:19,76.69,91.91,307.87,100,98
2025-04-19 06:34,62.49,70.84,285.12,100,98
2025-04-19 06:49,86.92,83.74,274.7,98,101
2025-04-19 07:04,89.44,92.03,324.19,99,101
2025-04-19 07:19,66.75,85.37,257.05,101,97
2025-04-19 07:34,87.6,82.06,370.57,98,102
2025-04-19 07:49,75.31,78.8,328.31,99,100
2025-04-19 08:04,66.74,83.61,343.6,101,97
2025-04-19 08:19,74.95,70.05,306.22,99,101
2025-04-19 08:34,79.78,79.87,358.78,99,100
2025-04-19 08:49,86.32,97.43,387.07,100,99
2025-04-19 09:04,83.61,61.69,337.86,96,104
2025-04-19 09:19,71.82,73.65,327.17,99,100
2025-04-19 09:34,89.65,66.25,256.47,96,104
2025-04-19 09:49,88.69,74.58,274.59,97,103
2025-04-19 10:04,83.67,78.83,369.35,98,101
2025-04-19 10:19,79.33,61.11,300.64,97,103
2025-04-19 10:34,87.33,62.86,308.15,96,105
2025-04-19 10:49,67.0,62.03,297.89,99,101
2025-04-19 11:04,69.42,75.32,351.0,100,99
2025-04-19 11:19,84.43,67.47,382.66,97,103
2025-04-19 11:34,79.23,79.66,348.06,99,100
2025-04-19 11:49,83.01,73.59,369.15,98,102
2025-04-19 12:04,77.59,64.58,380.63,98,102
2025-04-19 12:19,88.65,81.76,281.89,98,102
2025-04-19 12:34,67.12,84.12,387.03,101,97
2025-04-19 12:49,83.42,81.09,290.71,98,101
2025-04-19 13:04,64.16,88.79,309.45,102,96
2025-04-19 13:19,77.37,62.8,328.39,97,103
2025-04-19 13:34,60.37,79.42,328.69,102,97
2025-04-19 13:49,76.04,86.51,386.91,100,99
2025-04-19 14:04,72.34,83.49,352.38,100,98
2025-04-19 14:19,75.34,90.46,258.86,100,98
2025-04-19 14:34,60.52,77.37,385.12,101,97
2025-04-19 14:49,78.94,63.44,306.6,97,103
2025-04-19 15:04,72.0,65.59,357.19,99,101
2025-04-19 15:19,84.71,66.39,262.4,97,103
2025-04-19 15:34,77.51,64.53,264.37,98,102
2025-04-19 15:49,81.15,84.05,282.76,99,100
2025-04-19 16:04,63.88,77.15,272.26,101,98
2025-04-19 16:19,69.5,79.19,337.71,100,99
2025-04-19 16:34,60.31,86.21,324.99,102,96
2025-04-19 16:49,79.25,88.28,333.13,100,99
2025-04-19 17:04,76.61,90.88,378.57,100,98
2025-04-19 17:19,79.46,90.02,342.3,100,99
2025-04-19 17:34,78.58,77.11,265.35,99,101
2025-04-19 17:49,73.87,76.43,269.86,99,100
2025-04-19 18:04,62.54,62.5,269.05,100,100
2025-04-19 18:19,79.67,98.76,328.84,101,98
2025-04-19 18:34,70.59,82.94,279.7,100,98
2025-04-19 18:49,69.19,94.46,292.72,102,96
2025-04-19 19:04,78.92,77.14,372.11,99,101
2025-04-19 19:19,80.93,78.23,283.41,98,101
2025-04-19 19:34,77.1,98.47,281.2,101,97
2025-04-19 19:49,64.17,86.59,379.63,102,96
2025-04-19 20:04,79.75,84.46,277.42,99,100
2025-04-19 20:19,66.22,99.95,341.66,103,95
2025-04-19 20:34,85.73,78.38,364.5,98,102
2025-04-19 20:49,63.6,96.64,350.42,103,95
2025-04-19 21:04,86.07,63.04,288.93,96,104
2025-04-19 21:19,70.48,90.41,299.01,101,97
2025-04-19 21:34,85.18,83.57,338.32,98,101
2025-04-19 21:49,69.4,68.6,358.46,99,100
2025-04-19 22:04,61.6,60.66,276.35,100,100
2025-04-19 22:19,81.6,95.03,275.65,100,99
2025-04-19 22:34,85.13,97.63,293.02,100,99
2025-04-19 22:49,80.26,96.59,251.14,100,98
2025-04-19 23:04,87.98,62.48,366.99,96,105
2025-04-19 23:19,76.45,83.28,355.8,100,99
2025-04-19 23:34,77.36,61.37,321.87,97,103
2025-04-19 23:49,68.65,71.62,308.06,100,99
2025-04-20 00:04,74.1,60.73,259.7,98,102
2025-04-20 00:19,70.85,77.56,257.2,100,99
2025-04-20 00:34,68.83,63.28,388.14,99,101
